likes,no_of_comments,follower_count_at_t,image_path,hour_of_day,day_of_week_sin,day_of_week_cos,year,month,day
40885,174,28012051,../Data/insta_data/693.jpg,8,0.43388373911755823,-0.900968867902419,4,3,19
145124,521,28012051,../Data/insta_data/696.jpg,7,0.0,1.0,4,3,16
105614,167,28012051,../Data/insta_data/698.jpg,7,-0.433883739117558,-0.9009688679024191,4,3,13
36207,131,28012051,../Data/insta_data/699.jpg,6,0.43388373911755823,-0.900968867902419,4,3,12
34799,158,28012051,../Data/insta_data/700.jpg,12,0.9749279121818236,-0.22252093395631434,4,3,11
197544,350,28012051,../Data/insta_data/702.jpg,13,-0.7818314824680299,0.6234898018587334,4,3,8
65356,223,28012051,../Data/insta_data/705.jpg,7,0.43388373911755823,-0.900968867902419,4,3,5
119076,205,28012051,../Data/insta_data/707.jpg,12,0.7818314824680298,0.6234898018587336,4,3,3
75766,143,28012051,../Data/insta_data/709.jpg,8,-0.9749279121818236,-0.2225209339563146,4,2,29
119692,197,28012051,../Data/insta_data/710.jpg,10,-0.433883739117558,-0.9009688679024191,4,2,28
67504,115,28012051,../Data/insta_data/715.jpg,6,-0.433883739117558,-0.9009688679024191,4,2,21
125869,196,28012051,../Data/insta_data/716.jpg,12,0.43388373911755823,-0.900968867902419,4,2,20
227800,388,28012051,../Data/insta_data/717.jpg,11,0.9749279121818236,-0.22252093395631434,4,2,19
563757,1238,28012051,../Data/insta_data/720.jpg,6,0.7818314824680298,0.6234898018587336,4,2,18
53235,147,28012051,../Data/insta_data/723.jpg,7,-0.7818314824680299,0.6234898018587334,4,2,16
90839,262,28012051,../Data/insta_data/724.jpg,16,-0.433883739117558,-0.9009688679024191,4,2,14
114900,191,28012051,../Data/insta_data/725.jpg,8,-0.433883739117558,-0.9009688679024191,4,2,14
109189,262,28012051,../Data/insta_data/728.jpg,6,0.7818314824680298,0.6234898018587336,4,2,11
118436,498,31337032,../Data/insta_data/733.jpg,9,-0.433883739117558,-0.9009688679024191,4,7,10
99286,561,31337032,../Data/insta_data/743.jpg,5,-0.7818314824680299,0.6234898018587334,4,7,5
53398,377,31337032,../Data/insta_data/745.jpg,3,-0.9749279121818236,-0.2225209339563146,4,7,4
104287,470,31337032,../Data/insta_data/747.jpg,2,-0.433883739117558,-0.9009688679024191,4,7,3
171527,595,31337032,../Data/insta_data/761.jpg,10,0.7818314824680298,0.6234898018587336,4,6,23
85468,468,31337032,../Data/insta_data/762.jpg,4,0.7818314824680298,0.6234898018587336,4,6,23
40303,212,31337032,../Data/insta_data/767.jpg,10,-0.433883739117558,-0.9009688679024191,4,6,19
48145,281,31337032,../Data/insta_data/769.jpg,13,0.43388373911755823,-0.900968867902419,4,6,18
57816,340,31337032,../Data/insta_data/771.jpg,8,0.9749279121818236,-0.22252093395631434,4,6,17
222186,1041,31337032,../Data/insta_data/773.jpg,3,0.7818314824680298,0.6234898018587336,4,6,16
95338,609,31337032,../Data/insta_data/774.jpg,4,-0.7818314824680299,0.6234898018587334,4,6,14
69189,371,31337032,../Data/insta_data/775.jpg,15,-0.9749279121818236,-0.2225209339563146,4,6,13
187242,731,31337032,../Data/insta_data/780.jpg,4,0.9749279121818236,-0.22252093395631434,4,6,10
40471,225,31337032,../Data/insta_data/797.jpg,13,-0.433883739117558,-0.9009688679024191,4,5,29
33562,122,31337032,../Data/insta_data/798.jpg,4,-0.433883739117558,-0.9009688679024191,4,5,29
114155,571,31337032,../Data/insta_data/812.jpg,6,0.0,1.0,4,5,11
62818,369,31337032,../Data/insta_data/833.jpg,6,0.43388373911755823,-0.900968867902419,4,4,30
142892,873,29717071,../Data/insta_data/839.jpg,6,-0.9749279121818236,-0.2225209339563146,4,7,11
147617,1039,29717071,../Data/insta_data/840.jpg,15,0.43388373911755823,-0.900968867902419,4,7,9
203713,1957,29717071,../Data/insta_data/842.jpg,6,0.9749279121818236,-0.22252093395631434,4,7,8
201830,1558,29717071,../Data/insta_data/843.jpg,1,0.9749279121818236,-0.22252093395631434,4,7,8
309901,2521,29717071,../Data/insta_data/846.jpg,15,0.43388373911755823,-0.900968867902419,4,7,2
327396,4023,29717071,../Data/insta_data/848.jpg,13,0.7818314824680298,0.6234898018587336,4,6,30
510377,5764,29717071,../Data/insta_data/849.jpg,4,0.0,1.0,4,6,29
370350,2837,29717071,../Data/insta_data/850.jpg,12,-0.7818314824680299,0.6234898018587334,4,6,28
220273,1632,29717071,../Data/insta_data/853.jpg,18,0.9749279121818236,-0.22252093395631434,4,6,24
233766,1768,29717071,../Data/insta_data/854.jpg,7,0.7818314824680298,0.6234898018587336,4,6,23
360768,2603,29717071,../Data/insta_data/856.jpg,8,-0.7818314824680299,0.6234898018587334,4,6,21
152198,1197,29717071,../Data/insta_data/859.jpg,14,-0.433883739117558,-0.9009688679024191,4,6,19
118400,1008,29717071,../Data/insta_data/860.jpg,5,0.43388373911755823,-0.900968867902419,4,6,18
69010,943,29717071,../Data/insta_data/862.jpg,1,-0.433883739117558,-0.9009688679024191,4,6,12
215717,1469,29717071,../Data/insta_data/864.jpg,15,0.9749279121818236,-0.22252093395631434,4,6,3
65925,580,29717071,../Data/insta_data/865.jpg,6,0.7818314824680298,0.6234898018587336,4,6,2
186470,1500,29717071,../Data/insta_data/869.jpg,12,0.43388373911755823,-0.900968867902419,4,5,28
325468,2340,29717071,../Data/insta_data/874.jpg,6,-0.9749279121818236,-0.2225209339563146,4,5,23
208495,1778,29717071,../Data/insta_data/875.jpg,10,-0.433883739117558,-0.9009688679024191,4,5,22
116252,1304,29717071,../Data/insta_data/876.jpg,8,0.9749279121818236,-0.22252093395631434,4,5,20
101001,686,29717071,../Data/insta_data/877.jpg,9,-0.7818314824680299,0.6234898018587334,4,5,17
190825,1449,29717071,../Data/insta_data/879.jpg,5,0.43388373911755823,-0.900968867902419,4,5,14
261694,1696,29717071,../Data/insta_data/881.jpg,14,0.9749279121818236,-0.22252093395631434,4,5,13
223786,1313,29717071,../Data/insta_data/883.jpg,12,0.0,1.0,4,5,11
211425,1717,29717071,../Data/insta_data/884.jpg,9,0.0,1.0,4,5,11
203983,693,29717071,../Data/insta_data/886.jpg,19,-0.7818314824680299,0.6234898018587334,4,5,10
208058,1313,29717071,../Data/insta_data/887.jpg,11,-0.7818314824680299,0.6234898018587334,4,5,10
222722,1602,29717071,../Data/insta_data/889.jpg,9,-0.9749279121818236,-0.2225209339563146,4,5,9
239902,1031,29717071,../Data/insta_data/890.jpg,5,-0.9749279121818236,-0.2225209339563146,4,5,9
251828,1901,29717071,../Data/insta_data/891.jpg,16,0.43388373911755823,-0.900968867902419,4,5,7
93864,842,29717071,../Data/insta_data/892.jpg,3,0.43388373911755823,-0.900968867902419,4,4,23
324879,2282,29717071,../Data/insta_data/896.jpg,15,0.0,1.0,4,4,13
97828,1898,29717071,../Data/insta_data/897.jpg,7,-0.9749279121818236,-0.2225209339563146,4,4,11
241835,1655,29717071,../Data/insta_data/898.jpg,7,-0.433883739117558,-0.9009688679024191,4,4,10
77238,734,29717071,../Data/insta_data/900.jpg,15,0.43388373911755823,-0.900968867902419,4,4,2
103888,1144,29717071,../Data/insta_data/901.jpg,17,0.9749279121818236,-0.22252093395631434,4,4,1
194741,990,29717071,../Data/insta_data/904.jpg,16,-0.433883739117558,-0.9009688679024191,4,3,27
235450,934,29717071,../Data/insta_data/905.jpg,14,-0.433883739117558,-0.9009688679024191,4,3,27
392642,5899,29717071,../Data/insta_data/906.jpg,6,-0.433883739117558,-0.9009688679024191,4,3,27
161242,543,29717071,../Data/insta_data/909.jpg,10,-0.433883739117558,-0.9009688679024191,4,3,20
317958,1456,29717071,../Data/insta_data/910.jpg,6,-0.433883739117558,-0.9009688679024191,4,3,20
242181,1744,29717071,../Data/insta_data/911.jpg,7,0.9749279121818236,-0.22252093395631434,4,3,18
131791,488,29717071,../Data/insta_data/917.jpg,16,-0.7818314824680299,0.6234898018587334,4,3,1
353775,2657,29717071,../Data/insta_data/919.jpg,11,0.43388373911755823,-0.900968867902419,4,2,27
257871,1505,29717071,../Data/insta_data/922.jpg,4,-0.433883739117558,-0.9009688679024191,4,2,21
176296,1583,29717071,../Data/insta_data/924.jpg,11,-0.433883739117558,-0.9009688679024191,4,2,14
407717,4469,29717071,../Data/insta_data/925.jpg,15,0.43388373911755823,-0.900968867902419,4,2,13
257319,1430,29717071,../Data/insta_data/926.jpg,12,0.9749279121818236,-0.22252093395631434,4,2,12
122418,786,29717071,../Data/insta_data/928.jpg,12,0.7818314824680298,0.6234898018587336,4,2,11
196515,1431,29717071,../Data/insta_data/930.jpg,3,0.9749279121818236,-0.22252093395631434,4,2,5
104671,500,29717071,../Data/insta_data/936.jpg,4,-0.433883739117558,-0.9009688679024191,4,1,31
218626,1629,29717071,../Data/insta_data/939.jpg,3,-0.7818314824680299,0.6234898018587334,4,1,26
196542,1492,29717071,../Data/insta_data/941.jpg,0,-0.433883739117558,-0.9009688679024191,4,1,24
20426,199,30653889,../Data/insta_data/946.jpg,3,-0.7818314824680299,0.6234898018587334,4,7,12
33671,272,30653889,../Data/insta_data/948.jpg,16,-0.9749279121818236,-0.2225209339563146,4,7,11
22956,198,30653889,../Data/insta_data/949.jpg,14,-0.9749279121818236,-0.2225209339563146,4,7,11
23864,249,30653889,../Data/insta_data/950.jpg,10,-0.9749279121818236,-0.2225209339563146,4,7,11
55486,237,30653889,../Data/insta_data/951.jpg,10,-0.9749279121818236,-0.2225209339563146,4,7,11
16152,65,30653889,../Data/insta_data/952.jpg,8,-0.9749279121818236,-0.2225209339563146,4,7,11
19365,128,30653889,../Data/insta_data/953.jpg,5,-0.9749279121818236,-0.2225209339563146,4,7,11
34043,415,30653889,../Data/insta_data/954.jpg,4,-0.9749279121818236,-0.2225209339563146,4,7,11
7841,93,30653889,../Data/insta_data/955.jpg,1,-0.9749279121818236,-0.2225209339563146,4,7,11
22348,166,30653889,../Data/insta_data/957.jpg,13,-0.433883739117558,-0.9009688679024191,4,7,10
5859,69,30653889,../Data/insta_data/958.jpg,7,-0.433883739117558,-0.9009688679024191,4,7,10
12205,103,30653889,../Data/insta_data/959.jpg,6,-0.433883739117558,-0.9009688679024191,4,7,10
13622,95,30653889,../Data/insta_data/961.jpg,3,-0.433883739117558,-0.9009688679024191,4,7,10
7793,83,30653889,../Data/insta_data/962.jpg,1,-0.433883739117558,-0.9009688679024191,4,7,10
123440,685,30653889,../Data/insta_data/963.jpg,15,0.43388373911755823,-0.900968867902419,4,7,9
9560,82,30653889,../Data/insta_data/965.jpg,7,0.43388373911755823,-0.900968867902419,4,7,9
100438,640,30653889,../Data/insta_data/967.jpg,5,0.43388373911755823,-0.900968867902419,4,7,9
18100,124,30653889,../Data/insta_data/971.jpg,8,0.9749279121818236,-0.22252093395631434,4,7,8
22427,110,30653889,../Data/insta_data/972.jpg,6,0.9749279121818236,-0.22252093395631434,4,7,8
43262,481,30653889,../Data/insta_data/974.jpg,15,0.7818314824680298,0.6234898018587336,4,7,7
15801,117,30653889,../Data/insta_data/975.jpg,10,0.7818314824680298,0.6234898018587336,4,7,7
6277,73,30653889,../Data/insta_data/976.jpg,10,0.7818314824680298,0.6234898018587336,4,7,7
21270,96,30653889,../Data/insta_data/977.jpg,9,0.7818314824680298,0.6234898018587336,4,7,7
12698,66,30653889,../Data/insta_data/978.jpg,8,0.7818314824680298,0.6234898018587336,4,7,7
5479,45,30653889,../Data/insta_data/979.jpg,5,0.7818314824680298,0.6234898018587336,4,7,7
15997,220,30653889,../Data/insta_data/982.jpg,15,0.0,1.0,4,7,6
31075,445,30653889,../Data/insta_data/983.jpg,14,0.0,1.0,4,7,6
11159,168,30653889,../Data/insta_data/984.jpg,12,0.0,1.0,4,7,6
97743,2654,30653889,../Data/insta_data/985.jpg,10,0.0,1.0,4,7,6
17171,192,30653889,../Data/insta_data/986.jpg,7,0.0,1.0,4,7,6
29350,198,30653889,../Data/insta_data/987.jpg,13,-0.7818314824680299,0.6234898018587334,4,7,5
29620,284,30653889,../Data/insta_data/988.jpg,10,-0.7818314824680299,0.6234898018587334,4,7,5
55725,256,30653889,../Data/insta_data/992.jpg,4,-0.7818314824680299,0.6234898018587334,4,7,5
27105,138,30653889,../Data/insta_data/994.jpg,16,-0.9749279121818236,-0.2225209339563146,4,7,4
39209,264,30653889,../Data/insta_data/995.jpg,15,-0.9749279121818236,-0.2225209339563146,4,7,4
10051,69,30653889,../Data/insta_data/998.jpg,7,-0.9749279121818236,-0.2225209339563146,4,7,4
7840,40,30653889,../Data/insta_data/999.jpg,7,-0.9749279121818236,-0.2225209339563146,4,7,4
15861,140,30653889,../Data/insta_data/1000.jpg,7,-0.9749279121818236,-0.2225209339563146,4,7,4
53065,345,30653889,../Data/insta_data/1003.jpg,14,-0.433883739117558,-0.9009688679024191,4,7,3
11482,156,30653889,../Data/insta_data/1004.jpg,10,-0.433883739117558,-0.9009688679024191,4,7,3
8993,70,30653889,../Data/insta_data/1006.jpg,7,-0.433883739117558,-0.9009688679024191,4,7,3
21445,177,30653889,../Data/insta_data/1007.jpg,7,-0.433883739117558,-0.9009688679024191,4,7,3
5317,42,30653889,../Data/insta_data/1008.jpg,6,-0.433883739117558,-0.9009688679024191,4,7,3
6342,86,30653889,../Data/insta_data/1014.jpg,9,0.43388373911755823,-0.900968867902419,4,7,2
21954,116,30653889,../Data/insta_data/1016.jpg,6,0.43388373911755823,-0.900968867902419,4,7,2
13416,104,30653889,../Data/insta_data/1019.jpg,9,0.9749279121818236,-0.22252093395631434,4,7,1
14517,94,30653889,../Data/insta_data/1021.jpg,6,0.9749279121818236,-0.22252093395631434,4,7,1
5840,55,30653889,../Data/insta_data/1022.jpg,5,0.9749279121818236,-0.22252093395631434,4,7,1
16512,166,30653889,../Data/insta_data/1023.jpg,2,0.9749279121818236,-0.22252093395631434,4,7,1
39841,309,30653889,../Data/insta_data/1024.jpg,12,0.7818314824680298,0.6234898018587336,4,6,30
15390,144,30653889,../Data/insta_data/1025.jpg,9,0.7818314824680298,0.6234898018587336,4,6,30
31995,381,30653889,../Data/insta_data/1029.jpg,16,0.0,1.0,4,6,29
44240,172,30653889,../Data/insta_data/1030.jpg,16,0.0,1.0,4,6,29
75091,404,30653889,../Data/insta_data/1033.jpg,14,-0.7818314824680299,0.6234898018587334,4,6,28
27780,274,30653889,../Data/insta_data/1034.jpg,13,-0.7818314824680299,0.6234898018587334,4,6,28
40622,427,30653889,../Data/insta_data/1035.jpg,12,-0.7818314824680299,0.6234898018587334,4,6,28
20552,183,30653889,../Data/insta_data/1038.jpg,7,-0.7818314824680299,0.6234898018587334,4,6,28
26317,362,30653889,../Data/insta_data/1039.jpg,4,-0.7818314824680299,0.6234898018587334,4,6,28
19829,107,30653889,../Data/insta_data/1041.jpg,12,-0.9749279121818236,-0.2225209339563146,4,6,27
6463,81,30653889,../Data/insta_data/1043.jpg,6,-0.9749279121818236,-0.2225209339563146,4,6,27
8637,137,30653889,../Data/insta_data/1047.jpg,10,-0.433883739117558,-0.9009688679024191,4,6,26
5491,55,30653889,../Data/insta_data/1050.jpg,5,-0.433883739117558,-0.9009688679024191,4,6,26
14851,201,30653889,../Data/insta_data/1051.jpg,4,-0.433883739117558,-0.9009688679024191,4,6,26
22616,259,30653889,../Data/insta_data/1052.jpg,2,-0.433883739117558,-0.9009688679024191,4,6,26
40314,621,30653889,../Data/insta_data/1053.jpg,13,0.43388373911755823,-0.900968867902419,4,6,25
37848,218,23090004,../Data/insta_data/1059.jpg,2,0.43388373911755823,-0.900968867902419,4,7,9
67898,274,23090004,../Data/insta_data/1065.jpg,2,0.0,1.0,4,7,6
33032,225,23090004,../Data/insta_data/1067.jpg,11,-0.9749279121818236,-0.2225209339563146,4,7,4
53370,315,23090004,../Data/insta_data/1068.jpg,5,-0.9749279121818236,-0.2225209339563146,4,7,4
34810,208,23090004,../Data/insta_data/1074.jpg,3,0.7818314824680298,0.6234898018587336,4,6,30
37857,286,23090004,../Data/insta_data/1083.jpg,3,0.9749279121818236,-0.22252093395631434,4,6,24
34551,255,23090004,../Data/insta_data/1091.jpg,1,0.43388373911755823,-0.900968867902419,4,6,18
37744,212,23090004,../Data/insta_data/1092.jpg,1,0.9749279121818236,-0.22252093395631434,4,6,17
61976,384,23090004,../Data/insta_data/1094.jpg,1,0.0,1.0,4,6,15
43162,297,23090004,../Data/insta_data/1096.jpg,2,-0.9749279121818236,-0.2225209339563146,4,6,13
39002,238,23090004,../Data/insta_data/1098.jpg,1,0.43388373911755823,-0.900968867902419,4,6,11
52904,314,23090004,../Data/insta_data/1099.jpg,2,0.9749279121818236,-0.22252093395631434,4,6,10
43696,318,23090004,../Data/insta_data/1100.jpg,5,0.7818314824680298,0.6234898018587336,4,6,9
71330,281,23090004,../Data/insta_data/1107.jpg,10,0.9749279121818236,-0.22252093395631434,4,6,3
36834,148,23090004,../Data/insta_data/1110.jpg,0,0.7818314824680298,0.6234898018587336,4,6,2
44372,223,23090004,../Data/insta_data/1111.jpg,1,0.0,1.0,4,6,1
34180,221,23090004,../Data/insta_data/1115.jpg,3,-0.433883739117558,-0.9009688679024191,4,5,29
35386,207,23090004,../Data/insta_data/1118.jpg,2,0.7818314824680298,0.6234898018587336,4,5,26
31542,184,23090004,../Data/insta_data/1120.jpg,1,-0.433883739117558,-0.9009688679024191,4,5,22
18644,95,23090004,../Data/insta_data/1122.jpg,8,0.43388373911755823,-0.900968867902419,4,5,21
36520,264,23090004,../Data/insta_data/1123.jpg,0,0.43388373911755823,-0.900968867902419,4,5,21
38808,234,23090004,../Data/insta_data/1126.jpg,1,0.7818314824680298,0.6234898018587336,4,5,19
35609,156,23090004,../Data/insta_data/1129.jpg,1,0.0,1.0,4,5,18
135967,713,23090004,../Data/insta_data/1130.jpg,1,-0.7818314824680299,0.6234898018587334,4,5,17
41273,291,23090004,../Data/insta_data/1132.jpg,2,-0.9749279121818236,-0.2225209339563146,4,5,16
66528,390,23090004,../Data/insta_data/1136.jpg,1,0.43388373911755823,-0.900968867902419,4,5,14
37309,260,23090004,../Data/insta_data/1137.jpg,0,0.9749279121818236,-0.22252093395631434,4,5,13
29304,150,23090004,../Data/insta_data/1139.jpg,2,0.7818314824680298,0.6234898018587336,4,5,12
23113,142,23090004,../Data/insta_data/1142.jpg,9,-0.9749279121818236,-0.2225209339563146,4,5,9
139892,1445,25510324,../Data/insta_data/1166.jpg,4,0.9749279121818236,-0.22252093395631434,4,6,17
320479,2160,25510324,../Data/insta_data/1172.jpg,1,0.7818314824680298,0.6234898018587336,4,6,9
497074,3712,25510324,../Data/insta_data/1176.jpg,21,0.7818314824680298,0.6234898018587336,4,5,26
305909,1961,25510324,../Data/insta_data/1178.jpg,9,-0.7818314824680299,0.6234898018587334,4,5,24
357491,1788,25510324,../Data/insta_data/1185.jpg,22,0.0,1.0,4,5,4
302630,1351,25510324,../Data/insta_data/1187.jpg,9,-0.7818314824680299,0.6234898018587334,4,4,26
272532,1229,25510324,../Data/insta_data/1198.jpg,10,-0.9749279121818236,-0.2225209339563146,4,2,29
355723,737,25510324,../Data/insta_data/1201.jpg,7,0.7818314824680298,0.6234898018587336,4,2,18
225757,1180,25510324,../Data/insta_data/1204.jpg,6,0.7818314824680298,0.6234898018587336,4,2,4
459907,3455,25510324,../Data/insta_data/1206.jpg,17,-0.7818314824680299,0.6234898018587334,4,2,2
243776,1040,25510324,../Data/insta_data/1207.jpg,5,0.43388373911755823,-0.900968867902419,4,1,30
247205,1078,25510324,../Data/insta_data/1223.jpg,3,0.7818314824680298,0.6234898018587336,3,12,31
332446,848,25510324,../Data/insta_data/1224.jpg,16,0.0,1.0,3,12,30
334767,1829,25510324,../Data/insta_data/1226.jpg,11,0.43388373911755823,-0.900968867902419,3,12,26
563547,1397,25510324,../Data/insta_data/1233.jpg,22,0.0,1.0,3,12,16
308360,1265,25510324,../Data/insta_data/1245.jpg,9,-0.433883739117558,-0.9009688679024191,3,12,6
263112,1208,25510324,../Data/insta_data/1246.jpg,12,0.43388373911755823,-0.900968867902419,3,12,5
166091,509,22711440,../Data/insta_data/1255.jpg,10,0.9749279121818236,-0.22252093395631434,4,7,8
163638,586,22711440,../Data/insta_data/1257.jpg,11,0.0,1.0,4,6,29
163326,444,22711440,../Data/insta_data/1260.jpg,8,0.9749279121818236,-0.22252093395631434,4,6,17
207847,697,22711440,../Data/insta_data/1261.jpg,10,0.7818314824680298,0.6234898018587336,4,6,16
238275,1031,22711440,../Data/insta_data/1262.jpg,11,0.0,1.0,4,6,15
103954,390,22711440,../Data/insta_data/1263.jpg,5,-0.433883739117558,-0.9009688679024191,4,6,12
200878,830,22711440,../Data/insta_data/1265.jpg,12,0.0,1.0,4,6,1
108888,359,22711440,../Data/insta_data/1267.jpg,7,-0.9749279121818236,-0.2225209339563146,4,5,30
182593,601,22711440,../Data/insta_data/1268.jpg,12,-0.433883739117558,-0.9009688679024191,4,5,29
321234,457,22711440,../Data/insta_data/1271.jpg,11,-0.7818314824680299,0.6234898018587334,4,5,24
276087,1180,22711440,../Data/insta_data/1274.jpg,11,-0.433883739117558,-0.9009688679024191,4,5,8
248000,634,22711440,../Data/insta_data/1278.jpg,13,0.9749279121818236,-0.22252093395631434,4,4,29
61231,137,22711440,../Data/insta_data/1280.jpg,12,0.9749279121818236,-0.22252093395631434,4,4,22
101540,249,22711440,../Data/insta_data/1282.jpg,8,-0.9749279121818236,-0.2225209339563146,4,4,18
72589,168,22711440,../Data/insta_data/1293.jpg,6,0.43388373911755823,-0.900968867902419,4,3,5
